,principal component 1,principal component 2,rating_five_count
755,-0.0684382283852418,-0.3913836423919369,304
756,-0.07182261656878673,-0.982879920512529,308
757,0.6416098310843562,0.14847402542989818,754
758,-0.582953959202667,7.556067714293286,4
759,-0.6625031091482172,-0.9562001785432328,5
760,-0.6495199911750205,-0.990852655683367,9
761,-0.6600390229878071,-0.5851106126577599,5
762,-0.5022813537954242,1.752331116333295,96
763,-0.4172617053096676,4.797932322585767,63
764,-0.6363086766436686,-0.1445447647780691,27
765,-0.5219657602711999,-0.11359459059664816,35
766,-0.505846728484415,2.629268659699372,8
767,1.2017288987948427,2.223806770005204,461
768,-0.5674339860213546,-0.39265310009664023,36
769,-0.6699868344449857,-1.5244111568528056,1
770,-0.6522626886817809,-1.3851780060617496,11
771,1.5405597911813644,1.1009587445416265,1974
772,-0.5148838953595521,0.2215260414646386,97
773,-0.3989597279963847,0.7652716048815829,252
774,-0.6504322063088803,1.213023317587857,0
775,-0.3110453897899376,-0.3723139617131359,385
776,0.05377774973666306,-0.21882667549668455,471
777,-0.620802211920075,0.7714539744999215,41
778,0.5744812880375582,0.149233260307577,662
779,-0.27525648195935926,3.1919885069447056,190
780,-0.6720237746812827,-1.153066611695898,0
781,-0.6729398625073966,-0.9557148076849926,0
782,-0.5624143468849964,-0.19553168767254023,40
783,-0.5107957679775188,-0.7644111227765914,117
784,0.5419105767901877,-0.44193291569228504,626
785,-0.5384348074883418,-0.9612767060571258,82
786,2.1403986354336895,-0.5008264632175966,1783
787,-0.5676978882207878,0.19888444078904305,27
788,-0.66389835870773,-0.38768470564411595,2
789,-0.649899257698839,-0.3292296736499521,2
790,7.096845633776931,-1.39832378260671,5479
791,-0.6491709095074935,0.5745966437724053,5
792,-0.39321076182900694,2.1137703848727303,87
793,1.1932348364063807,-0.20564344370351614,1511
794,0.04578565704674265,0.061542014033775155,362
795,-0.36164520102728864,-0.8238426118240476,310
796,0.7617019589115863,0.07810449181027544,891
797,-0.5766521394019377,-1.3319618968447045,33
798,-0.3818567004179216,0.4995942446024411,216
799,-0.6486396056929002,-0.9563569770505793,24
800,0.739559948147793,-0.24699017726500264,894
801,-0.584450873561632,0.7270611424566488,1
802,-0.6554816403128841,-1.327397027617943,18
803,-0.5532848723882337,-1.0653311922143136,55
804,-0.642879098748756,0.20340804725071315,17
805,-0.6562239894644223,0.40094123745359417,1
806,-0.46575153459317414,1.2420724441814774,129
807,-0.5540327390274734,-1.3322177259882702,64
808,-0.640305337210164,0.29633468011631503,11
809,-0.509894515323115,1.9215852065612133,23
810,0.6920612788455817,0.09086437470004072,777
811,0.975327474287993,-0.44683493218512504,1220
812,1.0234081496746836,0.7124514440411093,1271
813,-0.6205346392032778,0.04209792027132113,0
814,-0.6400379355950041,-0.6430813998209862,21
815,-0.4422079087775291,-0.7651868627603066,211
816,-0.6517229630677148,0.40068625818216,2
817,-0.6158815788130807,0.4131627284977393,3
818,-0.6584002726192666,-1.3273640174058698,14
819,2.268088798837925,-0.5022706599957901,1958
820,-0.4742962150737401,1.2548468562778459,64
821,-0.5007177086501154,-0.3110130949294051,67
822,-0.47840099152977067,0.2211134138137263,147
823,-0.4473922729823197,0.3947019498362597,189
824,0.796374100991251,-1.0131065605354097,981
825,-0.6499997447150903,-0.19086778780955976,13
826,0.006783617366300667,0.7697123678000101,288
827,-0.5135718071961585,-0.16087293387882165,86
828,0.046381991839705594,-0.9842168341014854,470
829,0.40140509589459566,-0.23119335486452192,412
830,-0.6526075594495712,-1.2922183629840747,1
831,-0.5040537512946234,1.5736406470854492,32
832,-0.6305446702837977,0.6673417204716056,21
833,1.504136792642298,-0.4936302369856837,911
834,-0.4612634867531,-0.9156716551382226,183
835,-0.5293123318230327,-1.1353191324956626,95
836,-0.4234092341699381,-0.7189216075999437,232
837,-0.407078145138484,-0.6958673792734356,252
838,-0.31806335920954376,-0.3489956516900438,373
839,0.006373622663397938,1.1056232690516148,305
840,0.8646500071330107,-0.0392545457358822,1044
841,-0.2913302436205148,1.3936221648540303,231
842,1.5278636395707097,0.29481414994562505,932
843,-0.4014799993333731,1.3462735003935602,189
844,-0.6550193838514486,-0.38798920023365974,9
845,-0.5200062110426387,-0.3931895160428265,101
846,-0.6190801290537787,0.05314409790485611,13
847,-0.03871289119136002,-0.6121369618538225,350
848,-0.049193141949460166,-0.14723971582922912,288
849,-0.1758323395958139,3.4112811245223615,321
850,-0.40546152675063313,0.5223946196848174,216
851,-0.2875048829515865,1.1259783721018286,281
852,0.12064825392915368,-0.45056127819526165,517
853,-0.2911462674598533,1.1584085876253378,394
854,-0.5075140563407018,-0.5905089897393644,121
855,0.06620908435996647,0.7570680206525002,388
856,-0.6531167312834752,-1.721780145867453,27
857,0.02695983511797363,-0.9607582306770829,441
858,-0.32153921420862663,-0.39543421046378996,373
859,-0.09873199800301395,-1.1797537563460814,274
860,-0.5103745635434258,-0.1376701595979851,88
861,-0.6596724442416457,-0.7590540084600779,6
862,-0.6231851551132062,-0.13164809415626427,1
863,-0.5731615752559378,-0.6707500126923653,22
864,-0.6720237746812827,-1.153066611695898,0
865,-0.5662775955271299,-0.037924915446760285,0
866,-0.6523646537444995,0.20351533043995043,4
867,-0.6274659478110381,-0.4685788063128612,3
868,-0.48642723037232266,0.22120419189692694,136
869,3.137133276041693,-0.5930832033651676,3140
870,-0.532032609867413,0.3956592459863764,73
871,-0.5559260288345942,-1.1688182281126762,10
872,-0.6677098928153876,-1.7216150948070876,7
873,0.8441886032058522,0.4842056953698176,945
874,-0.5730736078561267,-0.867929192987593,25
875,6.804612324976789,-0.8732008265454744,5077
876,-0.6274624483953113,-0.8164573453644792,4
877,-0.18008712383556386,-1.3527728662103558,163
878,1.4115824159622568,2.207325245007085,1632
879,0.004849606577413103,-0.5309406186501389,384
880,-0.500084662051624,2.0362578636222897,94
881,-0.6579380161578313,-0.38795619002158677,5
882,-0.6751295515184779,-1.721327105323581,2
883,0.37024872535502856,1.0923672898572407,303
884,-0.6385138413641246,1.9316885444511225,7
885,-0.33840931737013724,-0.19806522144914257,347
886,-0.4983175179817469,-0.29836247112831127,17
887,-0.6581251606886435,-0.9562496938613422,11
888,0.3625390744727612,-0.1032923952910741,363
889,-0.6341232018296086,0.20330901661449424,29
890,-0.5239071938938599,1.161041152038159,75
891,-0.00733759389774795,-0.6124918216336073,393
892,1.1445380581754365,1.16671006225691,1269
893,7.522468792846819,0.4080882587008764,5946
894,-0.6550193838514486,-0.38798920023365974,9
895,0.35219947687532355,-0.43978725190754037,366
896,-0.6543009355060431,-1.350649317216889,22
897,-0.4937648631656216,-0.09138014677856743,106
898,-0.14142687950950386,-0.4363304649688142,174
899,-0.624488054914669,0.11094983400771746,17
900,-0.5787482166496177,1.1090012061038554,12
901,-0.5010238913199621,0.5692477820089099,115
902,0.28299306233441957,0.1961761679389504,777
903,-0.3532775908326733,-0.5690144939333053,330
904,-0.6627979076879518,-0.14387783775342747,0
905,-0.6375075900131535,-0.3881872615060977,33
906,-0.5474546066069225,-0.36964013453522343,61
907,-0.04038919417151615,-0.5304289603630074,322
908,-0.5891483032801126,0.7943348992130463,82
909,-0.46069239571957005,2.47805764265585,68
910,-0.12209185032074145,1.6804309086064277,520
911,0.02887019800141043,-0.9840187728290473,446
912,-0.5790790897545008,-0.18955330702494208,6
913,-0.45055300655302216,0.1771427173477186,51
914,-0.6457977310551388,0.2034410574627861,13
915,-0.5680868864293291,-1.5524758922690605,50
916,-0.5194610388872157,1.423114591942442,9
917,-0.6658192165410626,-0.5614389726247196,4
918,-0.5134509220867867,0.5236159975315183,68
919,-0.2236682541692992,0.17866765524070533,85
920,0.5626963719498369,-1.578759247409325,667
921,-0.04544874984888895,-0.9134614063894388,337
922,3.544381659913057,0.16778455618563326,3689
